danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.772,0.598,7,-10.857,0,0.0429,0.204,0.00345,0.513,0.717,114.419,audio_features,6GS6uE1vDmtzxO8GztAR2O,spotify:track:6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,282267,4
0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,audio_features,5GHY1DFWKz3Prg2V0Iodqo,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/tracks/5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/audio-analysis/5GHY1DFWKz3Prg2V0Iodqo,280040,4
0.482,0.528,0,-12.708,1,0.0267,0.00658,7.22e-06,0.14,0.489,88.156,audio_features,1xqVri47rxr9oRpUgJa8rf,spotify:track:1xqVri47rxr9oRpUgJa8rf,https://api.spotify.com/v1/tracks/1xqVri47rxr9oRpUgJa8rf,https://api.spotify.com/v1/audio-analysis/1xqVri47rxr9oRpUgJa8rf,313693,4
0.752,0.729,1,-15.528,1,0.044,0.0849,0.318,0.858,0.537,108.896,audio_features,3P5dVXm98CgVuEpcW2HsUk,spotify:track:3P5dVXm98CgVuEpcW2HsUk,https://api.spotify.com/v1/tracks/3P5dVXm98CgVuEpcW2HsUk,https://api.spotify.com/v1/audio-analysis/3P5dVXm98CgVuEpcW2HsUk,344307,4
0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,audio_features,7vvRkLPIvfjjmCIqNxBuEZ,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/tracks/7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/audio-analysis/7vvRkLPIvfjjmCIqNxBuEZ,228267,4
0.516,0.442,7,-10.227,0,0.0256,0.0943,0.00142,0.104,0.253,143.827,audio_features,6IvNaZ5siL5spOeSing0dI,spotify:track:6IvNaZ5siL5spOeSing0dI,https://api.spotify.com/v1/tracks/6IvNaZ5siL5spOeSing0dI,https://api.spotify.com/v1/audio-analysis/6IvNaZ5siL5spOeSing0dI,289667,4
0.712,0.835,0,-8.426,1,0.0309,0.113,0.000214,0.0881,0.9,107.392,audio_features,2kESL3CtcNIxrTNCDqesPI,spotify:track:2kESL3CtcNIxrTNCDqesPI,https://api.spotify.com/v1/tracks/2kESL3CtcNIxrTNCDqesPI,https://api.spotify.com/v1/audio-analysis/2kESL3CtcNIxrTNCDqesPI,284373,4
0.555,0.388,1,-11.509,1,0.0268,0.213,0.0,0.0866,0.198,146.353,audio_features,4CyvKTtdLUiKAYnmMMPNIl,spotify:track:4CyvKTtdLUiKAYnmMMPNIl,https://api.spotify.com/v1/tracks/4CyvKTtdLUiKAYnmMMPNIl,https://api.spotify.com/v1/audio-analysis/4CyvKTtdLUiKAYnmMMPNIl,278533,4
0.773,0.893,5,-4.768,1,0.034,0.0827,2.25e-06,0.0984,0.971,121.37,audio_features,3hK26G5cYhJ9KjcUy1aBRk,spotify:track:3hK26G5cYhJ9KjcUy1aBRk,https://api.spotify.com/v1/tracks/3hK26G5cYhJ9KjcUy1aBRk,https://api.spotify.com/v1/audio-analysis/3hK26G5cYhJ9KjcUy1aBRk,262480,4
0.79,0.727,6,-11.84,0,0.105,0.00418,0.000162,0.0628,0.67,123.958,audio_features,2MOOJh1xUgND4rLjB6h4jY,spotify:track:2MOOJh1xUgND4rLjB6h4jY,https://api.spotify.com/v1/tracks/2MOOJh1xUgND4rLjB6h4jY,https://api.spotify.com/v1/audio-analysis/2MOOJh1xUgND4rLjB6h4jY,337093,4
0.862,0.918,10,-7.325,0,0.108,0.0287,1.15e-06,0.0492,0.651,124.811,audio_features,0UAEHlFR79k9CJvknSGUNf,spotify:track:0UAEHlFR79k9CJvknSGUNf,https://api.spotify.com/v1/tracks/0UAEHlFR79k9CJvknSGUNf,https://api.spotify.com/v1/audio-analysis/0UAEHlFR79k9CJvknSGUNf,215040,4
0.309,0.527,7,-8.762,1,0.0295,0.195,0.177,0.123,0.359,80.496,audio_features,43A8o2oXgY20Iq8kLdBtW9,spotify:track:43A8o2oXgY20Iq8kLdBtW9,https://api.spotify.com/v1/tracks/43A8o2oXgY20Iq8kLdBtW9,https://api.spotify.com/v1/audio-analysis/43A8o2oXgY20Iq8kLdBtW9,244907,4
0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.573,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4
0.499,0.517,5,-9.044,1,0.0287,0.338,0.0,0.236,0.281,144.138,audio_features,4K0fYuC7qJx5P7Yh0Ch2zo,spotify:track:4K0fYuC7qJx5P7Yh0Ch2zo,https://api.spotify.com/v1/tracks/4K0fYuC7qJx5P7Yh0Ch2zo,https://api.spotify.com/v1/audio-analysis/4K0fYuC7qJx5P7Yh0Ch2zo,244840,4
0.979,0.792,2,-2.784,1,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,audio_features,3XVozq1aeqsJwpXrEZrDJ9,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/tracks/3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/audio-analysis/3XVozq1aeqsJwpXrEZrDJ9,254467,4
0.68,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.801,audio_features,4VZDv8sASBS8UruUBGTFdk,spotify:track:4VZDv8sASBS8UruUBGTFdk,https://api.spotify.com/v1/tracks/4VZDv8sASBS8UruUBGTFdk,https://api.spotify.com/v1/audio-analysis/4VZDv8sASBS8UruUBGTFdk,266867,4
0.721,0.471,0,-11.143,1,0.0359,0.448,2.47e-06,0.218,0.443,97.254,audio_features,1rIy3lkFJnMsTLZpxFmYU8,spotify:track:1rIy3lkFJnMsTLZpxFmYU8,https://api.spotify.com/v1/tracks/1rIy3lkFJnMsTLZpxFmYU8,https://api.spotify.com/v1/audio-analysis/1rIy3lkFJnMsTLZpxFmYU8,295693,4
0.533,0.36,1,-12.633,1,0.0282,0.0805,9.57e-06,0.0631,0.299,131.23,audio_features,1Eb90nmqTrxylKFhcUzW8P,spotify:track:1Eb90nmqTrxylKFhcUzW8P,https://api.spotify.com/v1/tracks/1Eb90nmqTrxylKFhcUzW8P,https://api.spotify.com/v1/audio-analysis/1Eb90nmqTrxylKFhcUzW8P,393640,4
0.551,0.591,6,-8.404,0,0.12,0.00549,6.55e-06,0.0416,0.474,201.81,audio_features,1kPBHRXyXdrtYfUfeRwBko,spotify:track:1kPBHRXyXdrtYfUfeRwBko,https://api.spotify.com/v1/tracks/1kPBHRXyXdrtYfUfeRwBko,https://api.spotify.com/v1/audio-analysis/1kPBHRXyXdrtYfUfeRwBko,236947,4
0.564,0.776,6,-9.778,1,0.0851,0.00146,0.351,0.157,0.771,113.532,audio_features,2Bdzf6aG9MlmKtAgve3XLJ,spotify:track:2Bdzf6aG9MlmKtAgve3XLJ,https://api.spotify.com/v1/tracks/2Bdzf6aG9MlmKtAgve3XLJ,https://api.spotify.com/v1/audio-analysis/2Bdzf6aG9MlmKtAgve3XLJ,244160,4
0.706,0.44,4,-11.577,1,0.0493,0.763,0.0,0.0958,0.395,90.012,audio_features,015qd1I4v00JIoK7yOUgKC,spotify:track:015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/tracks/015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/audio-analysis/015qd1I4v00JIoK7yOUgKC,292933,4
0.641,0.573,9,-9.198,1,0.0485,0.191,0.0,0.317,0.5,149.826,audio_features,2drQ6wg2hdl6RDslarifh8,spotify:track:2drQ6wg2hdl6RDslarifh8,https://api.spotify.com/v1/tracks/2drQ6wg2hdl6RDslarifh8,https://api.spotify.com/v1/audio-analysis/2drQ6wg2hdl6RDslarifh8,209427,5
0.636,0.848,1,-6.854,1,0.0362,0.000339,0.0402,0.141,0.934,104.073,audio_features,5VYTKiOnHw4iTrB9pG3yum,spotify:track:5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/tracks/5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/audio-analysis/5VYTKiOnHw4iTrB9pG3yum,209813,4
0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,audio_features,1gVgkQFOKa8Wc1HYsJtPdH,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,334107,4
0.724,0.692,1,-5.109,1,0.0333,0.0595,0.0108,0.0316,0.732,104.086,audio_features,0flZtKtmkZMNqFF7V7Yfmu,spotify:track:0flZtKtmkZMNqFF7V7Yfmu,https://api.spotify.com/v1/tracks/0flZtKtmkZMNqFF7V7Yfmu,https://api.spotify.com/v1/audio-analysis/0flZtKtmkZMNqFF7V7Yfmu,350267,4
0.636,0.354,10,-11.964,1,0.0283,0.215,0.000662,0.0961,0.112,126.433,audio_features,4aocMNrPxcJ3OQChTDhVPj,spotify:track:4aocMNrPxcJ3OQChTDhVPj,https://api.spotify.com/v1/tracks/4aocMNrPxcJ3OQChTDhVPj,https://api.spotify.com/v1/audio-analysis/4aocMNrPxcJ3OQChTDhVPj,256000,4
0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,audio_features,3IDsegNBHC4pjGCOMTQYlU,spotify:track:3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/tracks/3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/audio-analysis/3IDsegNBHC4pjGCOMTQYlU,236973,4
0.754,0.857,2,-9.699,1,0.0605,0.0143,2.34e-05,0.278,0.787,114.143,audio_features,4LxIGAVfcQIw0zAQRyFhU8,spotify:track:4LxIGAVfcQIw0zAQRyFhU8,https://api.spotify.com/v1/tracks/4LxIGAVfcQIw0zAQRyFhU8,https://api.spotify.com/v1/audio-analysis/4LxIGAVfcQIw0zAQRyFhU8,235227,4
0.368,0.332,1,-9.253,1,0.0327,0.69,0.0,0.15,0.119,125.024,audio_features,2EAsA2Ul7yOlCCW47q5njm,spotify:track:2EAsA2Ul7yOlCCW47q5njm,https://api.spotify.com/v1/tracks/2EAsA2Ul7yOlCCW47q5njm,https://api.spotify.com/v1/audio-analysis/2EAsA2Ul7yOlCCW47q5njm,315334,4
0.684,0.818,1,-8.686,0,0.0405,0.207,2.19e-06,0.0251,0.937,109.864,audio_features,6TSM5vkz0WzyZsNAKKYDcw,spotify:track:6TSM5vkz0WzyZsNAKKYDcw,https://api.spotify.com/v1/tracks/6TSM5vkz0WzyZsNAKKYDcw,https://api.spotify.com/v1/audio-analysis/6TSM5vkz0WzyZsNAKKYDcw,246107,4
0.273,0.537,2,-9.612,1,0.0306,0.0241,0.0,0.0922,0.232,81.814,audio_features,5t5rCnsgRBtcKqTB7SbD1Q,spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,https://api.spotify.com/v1/tracks/5t5rCnsgRBtcKqTB7SbD1Q,https://api.spotify.com/v1/audio-analysis/5t5rCnsgRBtcKqTB7SbD1Q,287320,4
0.492,0.644,5,-7.615,0,0.033,0.484,0.0,0.409,0.239,150.912,audio_features,6pJNsUP1fnO17bBoSTXfCR,spotify:track:6pJNsUP1fnO17bBoSTXfCR,https://api.spotify.com/v1/tracks/6pJNsUP1fnO17bBoSTXfCR,https://api.spotify.com/v1/audio-analysis/6pJNsUP1fnO17bBoSTXfCR,238173,4
0.657,0.608,2,-13.565,1,0.0287,0.0088,3.45e-06,0.103,0.723,106.862,audio_features,3fcGGP62sllcNEhuFJVYeC,spotify:track:3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/tracks/3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/audio-analysis/3fcGGP62sllcNEhuFJVYeC,189293,4
0.683,0.476,3,-9.995,0,0.027,0.243,0.0,0.0787,0.725,91.99,audio_features,05R2lE5g9hnaSmxIrUl3C0,spotify:track:05R2lE5g9hnaSmxIrUl3C0,https://api.spotify.com/v1/tracks/05R2lE5g9hnaSmxIrUl3C0,https://api.spotify.com/v1/audio-analysis/05R2lE5g9hnaSmxIrUl3C0,289200,4
0.739,0.919,1,-10.458,1,0.0352,0.103,0.00563,0.132,0.635,103.194,audio_features,0DUOrTcD58Kt7cUrSoNUq9,spotify:track:0DUOrTcD58Kt7cUrSoNUq9,https://api.spotify.com/v1/tracks/0DUOrTcD58Kt7cUrSoNUq9,https://api.spotify.com/v1/audio-analysis/0DUOrTcD58Kt7cUrSoNUq9,273560,4
0.711,0.951,1,-8.406,1,0.0537,0.00189,0.366,0.0229,0.903,121.656,audio_features,5hWdgGVcfTeLPAiHM6EZG9,spotify:track:5hWdgGVcfTeLPAiHM6EZG9,https://api.spotify.com/v1/tracks/5hWdgGVcfTeLPAiHM6EZG9,https://api.spotify.com/v1/audio-analysis/5hWdgGVcfTeLPAiHM6EZG9,269307,4
0.705,0.821,1,-7.085,1,0.128,0.00242,0.682,0.0572,0.457,99.633,audio_features,6BWRvw630R8z2vNMok6quI,spotify:track:6BWRvw630R8z2vNMok6quI,https://api.spotify.com/v1/tracks/6BWRvw630R8z2vNMok6quI,https://api.spotify.com/v1/audio-analysis/6BWRvw630R8z2vNMok6quI,294267,4
0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,audio_features,0cELvuwJW1acISUHYB6suj,spotify:track:0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/tracks/0cELvuwJW1acISUHYB6suj,https://api.spotify.com/v1/audio-analysis/0cELvuwJW1acISUHYB6suj,248093,4
0.651,0.74,2,-6.244,1,0.0272,0.0862,0.0,0.142,0.615,102.233,audio_features,3Skwc4sh1QHUGcWrFBFWSF,spotify:track:3Skwc4sh1QHUGcWrFBFWSF,https://api.spotify.com/v1/tracks/3Skwc4sh1QHUGcWrFBFWSF,https://api.spotify.com/v1/audio-analysis/3Skwc4sh1QHUGcWrFBFWSF,241733,4
0.68,0.941,1,-7.509,0,0.0374,0.484,7.43e-05,0.0656,0.823,110.264,audio_features,1eDCizNe4EQMj7okkjIeXo,spotify:track:1eDCizNe4EQMj7okkjIeXo,https://api.spotify.com/v1/tracks/1eDCizNe4EQMj7okkjIeXo,https://api.spotify.com/v1/audio-analysis/1eDCizNe4EQMj7okkjIeXo,247160,4
0.641,0.504,7,-12.486,1,0.031,0.197,9.62e-05,0.288,0.275,130.786,audio_features,1hFtJ5rV3aAm58ErijHdFO,spotify:track:1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/tracks/1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/audio-analysis/1hFtJ5rV3aAm58ErijHdFO,288827,4
0.687,0.678,1,-11.051,0,0.0258,0.316,0.000304,0.289,0.515,101.872,audio_features,5KNbCF0FpIWuPE8x6bhGgw,spotify:track:5KNbCF0FpIWuPE8x6bhGgw,https://api.spotify.com/v1/tracks/5KNbCF0FpIWuPE8x6bhGgw,https://api.spotify.com/v1/audio-analysis/5KNbCF0FpIWuPE8x6bhGgw,291867,4
0.648,0.89,2,-3.834,1,0.0429,0.288,0.0,0.119,0.808,126.956,audio_features,55lX3vm1G35mUpawXHK5Te,spotify:track:55lX3vm1G35mUpawXHK5Te,https://api.spotify.com/v1/tracks/55lX3vm1G35mUpawXHK5Te,https://api.spotify.com/v1/audio-analysis/55lX3vm1G35mUpawXHK5Te,213733,4
0.702,0.715,1,-9.953,1,0.045,0.0415,0.243,0.0722,0.611,96.936,audio_features,3wY9vnTmLC4XVHHbbFmgj0,spotify:track:3wY9vnTmLC4XVHHbbFmgj0,https://api.spotify.com/v1/tracks/3wY9vnTmLC4XVHHbbFmgj0,https://api.spotify.com/v1/audio-analysis/3wY9vnTmLC4XVHHbbFmgj0,281360,4
0.705,0.862,0,-7.484,0,0.0411,0.124,0.0052,0.0676,0.82,117.994,audio_features,7kYQtC8pfGxMU0yaJmty7b,spotify:track:7kYQtC8pfGxMU0yaJmty7b,https://api.spotify.com/v1/tracks/7kYQtC8pfGxMU0yaJmty7b,https://api.spotify.com/v1/audio-analysis/7kYQtC8pfGxMU0yaJmty7b,247933,4
0.782,0.938,7,-5.169,1,0.105,0.169,8.85e-05,0.106,0.828,122.992,audio_features,41eH8zPQIiVOqZxNWPFJDS,spotify:track:41eH8zPQIiVOqZxNWPFJDS,https://api.spotify.com/v1/tracks/41eH8zPQIiVOqZxNWPFJDS,https://api.spotify.com/v1/audio-analysis/41eH8zPQIiVOqZxNWPFJDS,248120,4
0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
0.643,0.43,4,-11.694,1,0.0447,0.65,0.0,0.417,0.475,131.846,audio_features,5x9MJycRilBm2SNavzt9yF,spotify:track:5x9MJycRilBm2SNavzt9yF,https://api.spotify.com/v1/tracks/5x9MJycRilBm2SNavzt9yF,https://api.spotify.com/v1/audio-analysis/5x9MJycRilBm2SNavzt9yF,242627,4
0.663,0.748,6,-5.83,1,0.0462,0.277,0.003,0.312,0.926,159.719,audio_features,3aZPzF7Sr0zy3K0EkKyEzk,spotify:track:3aZPzF7Sr0zy3K0EkKyEzk,https://api.spotify.com/v1/tracks/3aZPzF7Sr0zy3K0EkKyEzk,https://api.spotify.com/v1/audio-analysis/3aZPzF7Sr0zy3K0EkKyEzk,242640,4
0.449,0.931,6,-8.993,1,0.0648,0.0168,0.261,0.324,0.809,113.808,audio_features,0whwYFXgGNg14O8hdHguzV,spotify:track:0whwYFXgGNg14O8hdHguzV,https://api.spotify.com/v1/tracks/0whwYFXgGNg14O8hdHguzV,https://api.spotify.com/v1/audio-analysis/0whwYFXgGNg14O8hdHguzV,340627,4
0.528,0.62,10,-10.419,1,0.0285,0.648,1.63e-06,0.0801,0.595,74.051,audio_features,0S7Vv5am0xbAXgJ2RFQR8S,spotify:track:0S7Vv5am0xbAXgJ2RFQR8S,https://api.spotify.com/v1/tracks/0S7Vv5am0xbAXgJ2RFQR8S,https://api.spotify.com/v1/audio-analysis/0S7Vv5am0xbAXgJ2RFQR8S,272867,4
0.614,0.752,7,-6.271,1,0.0652,0.00328,0.0,0.379,0.444,95.018,audio_features,1Ckd4d6vkhvOp5HlAc5Ie2,spotify:track:1Ckd4d6vkhvOp5HlAc5Ie2,https://api.spotify.com/v1/tracks/1Ckd4d6vkhvOp5HlAc5Ie2,https://api.spotify.com/v1/audio-analysis/1Ckd4d6vkhvOp5HlAc5Ie2,237093,4
0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,audio_features,3ovjw5HZZv43SxTwApooCM,spotify:track:3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/tracks/3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/audio-analysis/3ovjw5HZZv43SxTwApooCM,312360,4
0.754,0.82,1,-8.622,1,0.062,0.0911,1.62e-06,0.0805,0.896,119.835,audio_features,5m8xVZhlM7E2mL9uuxZpF6,spotify:track:5m8xVZhlM7E2mL9uuxZpF6,https://api.spotify.com/v1/tracks/5m8xVZhlM7E2mL9uuxZpF6,https://api.spotify.com/v1/audio-analysis/5m8xVZhlM7E2mL9uuxZpF6,272893,4
0.704,0.9,6,-5.493,1,0.0701,0.0219,0.000103,0.152,0.655,110.595,audio_features,5xSxxDiyhxOS00KLJKt9NR,spotify:track:5xSxxDiyhxOS00KLJKt9NR,https://api.spotify.com/v1/tracks/5xSxxDiyhxOS00KLJKt9NR,https://api.spotify.com/v1/audio-analysis/5xSxxDiyhxOS00KLJKt9NR,250344,4
0.459,0.622,1,-6.174,1,0.0293,0.000361,0.00201,0.0921,0.113,123.185,audio_features,2kDH08boXJyhKMl5hnZbrE,spotify:track:2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/tracks/2kDH08boXJyhKMl5hnZbrE,https://api.spotify.com/v1/audio-analysis/2kDH08boXJyhKMl5hnZbrE,285938,4
0.609,0.668,0,-5.738,1,0.026,0.195,0.0,0.219,0.319,105.419,audio_features,72M1VRh6Qyq6nOIABIPtVw,spotify:track:72M1VRh6Qyq6nOIABIPtVw,https://api.spotify.com/v1/tracks/72M1VRh6Qyq6nOIABIPtVw,https://api.spotify.com/v1/audio-analysis/72M1VRh6Qyq6nOIABIPtVw,230680,4
0.74,0.738,6,-9.849,0,0.0399,0.0303,0.00406,0.0324,0.971,112.589,audio_features,10JIQ4VbdRMlqvSJGvi7El,spotify:track:10JIQ4VbdRMlqvSJGvi7El,https://api.spotify.com/v1/tracks/10JIQ4VbdRMlqvSJGvi7El,https://api.spotify.com/v1/audio-analysis/10JIQ4VbdRMlqvSJGvi7El,306533,4
0.4,0.747,6,-9.438,1,0.045,0.163,0.0,0.0774,0.674,203.396,audio_features,1cItNpcJskTVETprljc7HV,spotify:track:1cItNpcJskTVETprljc7HV,https://api.spotify.com/v1/tracks/1cItNpcJskTVETprljc7HV,https://api.spotify.com/v1/audio-analysis/1cItNpcJskTVETprljc7HV,219289,4
0.602,0.911,0,-6.615,1,0.0387,0.0174,3.47e-05,0.0735,0.851,92.357,audio_features,6ep87j7rt6j8Fok55N9NOs,spotify:track:6ep87j7rt6j8Fok55N9NOs,https://api.spotify.com/v1/tracks/6ep87j7rt6j8Fok55N9NOs,https://api.spotify.com/v1/audio-analysis/6ep87j7rt6j8Fok55N9NOs,402413,4
0.657,0.761,4,-8.613,1,0.0298,0.173,0.00553,0.224,0.71,107.872,audio_features,2lxfnTyWxW381PXDm9Mg77,spotify:track:2lxfnTyWxW381PXDm9Mg77,https://api.spotify.com/v1/tracks/2lxfnTyWxW381PXDm9Mg77,https://api.spotify.com/v1/audio-analysis/2lxfnTyWxW381PXDm9Mg77,274267,4
0.727,0.824,2,-8.915,1,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,audio_features,2LCIRBYUBMFy9hL81qthi1,spotify:track:2LCIRBYUBMFy9hL81qthi1,https://api.spotify.com/v1/tracks/2LCIRBYUBMFy9hL81qthi1,https://api.spotify.com/v1/audio-analysis/2LCIRBYUBMFy9hL81qthi1,282933,4
0.582,0.54,1,-11.021,1,0.0321,0.0621,0.0,0.178,0.433,94.955,audio_features,6pceknxOgA22HKs99yPEm1,spotify:track:6pceknxOgA22HKs99yPEm1,https://api.spotify.com/v1/tracks/6pceknxOgA22HKs99yPEm1,https://api.spotify.com/v1/audio-analysis/6pceknxOgA22HKs99yPEm1,254867,4
0.81,0.93,1,-7.464,1,0.0536,0.118,0.000102,0.357,0.969,113.334,audio_features,5EZJ2mJ2KTNs01n0cBR6lC,spotify:track:5EZJ2mJ2KTNs01n0cBR6lC,https://api.spotify.com/v1/tracks/5EZJ2mJ2KTNs01n0cBR6lC,https://api.spotify.com/v1/audio-analysis/5EZJ2mJ2KTNs01n0cBR6lC,321907,4
0.66,0.711,5,-10.211,1,0.0334,0.181,7.47e-06,0.0647,0.726,109.328,audio_features,6oNvmplQGUkmAh441Teows,spotify:track:6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/tracks/6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/audio-analysis/6oNvmplQGUkmAh441Teows,227640,4
0.863,0.452,6,-10.839,0,0.0678,0.0376,0.0215,0.0532,0.544,99.102,audio_features,4sutLmjkVKRN6pOAMo2joC,spotify:track:4sutLmjkVKRN6pOAMo2joC,https://api.spotify.com/v1/tracks/4sutLmjkVKRN6pOAMo2joC,https://api.spotify.com/v1/audio-analysis/4sutLmjkVKRN6pOAMo2joC,227867,4
0.795,0.64,1,-13.478,1,0.0294,0.0631,2.13e-06,0.0692,0.954,102.633,audio_features,6Ceejf3zBXvAhIY9DbP1Pr,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,https://api.spotify.com/v1/tracks/6Ceejf3zBXvAhIY9DbP1Pr,https://api.spotify.com/v1/audio-analysis/6Ceejf3zBXvAhIY9DbP1Pr,227573,4
0.491,0.916,3,-2.473,1,0.0565,0.00214,1.49e-06,0.0538,0.587,123.974,audio_features,4uzHO1Pyf908WkSXehXAjv,spotify:track:4uzHO1Pyf908WkSXehXAjv,https://api.spotify.com/v1/tracks/4uzHO1Pyf908WkSXehXAjv,https://api.spotify.com/v1/audio-analysis/4uzHO1Pyf908WkSXehXAjv,231828,4
0.851,0.514,4,-15.279,0,0.165,0.000928,3.58e-06,0.381,0.573,100.425,audio_features,1Ezs8eYxuZjhlgyoI1Bo76,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76,https://api.spotify.com/v1/tracks/1Ezs8eYxuZjhlgyoI1Bo76,https://api.spotify.com/v1/audio-analysis/1Ezs8eYxuZjhlgyoI1Bo76,285800,4
0.609,0.771,7,-10.663,1,0.0428,0.000274,0.05,0.038,0.565,118.352,audio_features,6WCJyL4KetAqEZYhRq5S3f,spotify:track:6WCJyL4KetAqEZYhRq5S3f,https://api.spotify.com/v1/tracks/6WCJyL4KetAqEZYhRq5S3f,https://api.spotify.com/v1/audio-analysis/6WCJyL4KetAqEZYhRq5S3f,241533,4
0.536,0.876,9,-6.889,1,0.0389,0.0214,0.0,0.571,0.542,113.027,audio_features,4e80zUwo7YuhNHs9OokSG0,spotify:track:4e80zUwo7YuhNHs9OokSG0,https://api.spotify.com/v1/tracks/4e80zUwo7YuhNHs9OokSG0,https://api.spotify.com/v1/audio-analysis/4e80zUwo7YuhNHs9OokSG0,269093,4
0.625,0.644,8,-8.801,1,0.0287,0.357,0.0,0.102,0.638,147.435,audio_features,1CeGBbkJeKPojRmlo2gIwq,spotify:track:1CeGBbkJeKPojRmlo2gIwq,https://api.spotify.com/v1/tracks/1CeGBbkJeKPojRmlo2gIwq,https://api.spotify.com/v1/audio-analysis/1CeGBbkJeKPojRmlo2gIwq,301640,4
0.612,0.931,8,-10.348,1,0.066,0.000788,0.0245,0.926,0.662,119.384,audio_features,0X2AoXyE6LO2ocZqOTuco0,spotify:track:0X2AoXyE6LO2ocZqOTuco0,https://api.spotify.com/v1/tracks/0X2AoXyE6LO2ocZqOTuco0,https://api.spotify.com/v1/audio-analysis/0X2AoXyE6LO2ocZqOTuco0,215120,4
0.487,0.893,9,-4.879,1,0.0488,0.0228,0.0,0.367,0.673,170.091,audio_features,6Tsf4gyepJ1BvIKUKjqvuv,spotify:track:6Tsf4gyepJ1BvIKUKjqvuv,https://api.spotify.com/v1/tracks/6Tsf4gyepJ1BvIKUKjqvuv,https://api.spotify.com/v1/audio-analysis/6Tsf4gyepJ1BvIKUKjqvuv,257827,4
0.607,0.478,7,-13.677,1,0.0354,0.0866,0.106,0.0983,0.51,95.721,audio_features,3MVm36ouM56jbP5rORxbVy,spotify:track:3MVm36ouM56jbP5rORxbVy,https://api.spotify.com/v1/tracks/3MVm36ouM56jbP5rORxbVy,https://api.spotify.com/v1/audio-analysis/3MVm36ouM56jbP5rORxbVy,260400,4
